gene_id	symbol	locus_id	chr	start.pos	end.pos	pos
854043	YOL107W	YOL107W	XV	112102	113130	10.144071
851697	YDR119W	YDR119W	IV	688227	690533	2.048249
856732	YER013W	YER013W	V	178841	182278	3.070796
1466525	YHL015W-A	YHL015W-A	VIII	74699	74782	4.904629
850808	YLR117C	YLR117C	XII	382471	384534	7.627499
853250	YJL189W	YJL189W	X	75933	76474	5.908394
854448	YOR274W	YOR274W	XV	837674	838960	10.869643
855444	YNL277W	YNL277W	XIV	117349	118809	9.364985
851233	YAL064W-B	YAL064W-B	I	12046	12426	0.012046
851671	YDR097C	YDR097C	IV	640109	643837	2.000131
854643	YIL163C	YIL163C	IX	36899	37252	5.429472
851215	YAL018C	YAL018C	I	118564	119541	0.118564
852330	YBR042C	YBR042C	II	320416	321609	0.550634
1500487	YKL068W-A	YKL068W-A	XI	309206	309442	6.887418
853936	YKR062W	YKR062W	XI	559666	560652	7.137878
855597	YNL126W	YNL126W	XIV	387227	389767	9.634863
853771	YKL091C	YKL091C	XI	269718	270650	6.84793
853495	YJR039W	YJR039W	X	503936	507301	6.336397
853108	YGR194C	YGR194C	VII	886073	887875	4.625063
854900	YML075C	YML075C	XIII	115734	118898	8.438939
856461	YHR064C	YHR064C	VIII	225525	227141	5.055455
855097	YMR075W	YMR075W	XIII	413982	416036	8.737187
853962	YKR087C	YKR087C	XI	603195	604232	7.181407
852447	YBR150C	YBR150C	II	541209	544493	0.771427
851612	YDR042C	YDR042C	IV	540601	541203	1.900623
852858	YGL026C	YGL026C	VII	446412	448535	4.185402
855511	YNL210W	YNL210W	XIV	250931	251743	9.498567
855778	YNR041C	YNR041C	XIV	700541	701659	9.948177
854910	YML129C	YML129C	XIII	14541	14753	8.337746
852659	YGL213C	YGL213C	VII	90054	91247	3.829044
850800	YLR110C	YLR110C	XII	369697	370098	7.614725
854260	YOR093C	YOR093C	XV	497506	502452	10.529475
24573142	Q0275	Q0275	M	79213	80022	12.150539
854627	Q0275	Q0275	M	79213	80022	12.150539
852644	YGL248W	YGL248W	VII	35653	36762	3.774643
855528	YNL193W	YNL193W	XIV	274368	276044	9.522004
851394	YDL160C	YDL160C	IV	170410	171930	1.530432
852805	YGL075C	YGL075C	VII	366925	368088	4.105915
856093	YPL014W	YPL014W	XVI	527547	528692	11.650807
856546	YHR143W	YHR143W	VIII	385510	386487	5.21544
852636	YGL256W	YGL256W	VII	15159	16307	3.754149
852035	YDR425W	YDR425W	IV	1320064	1321941	2.680086
1466489	YOR381W-A	YOR381W-A	XV	1058423	1058590	11.090392
852601	YBR298C	YBR298C	II	802631	804475	1.032849
856675	YEL036C	YEL036C	V	83050	84552	2.975005
852440	YBR143C	YBR143C	II	530869	532182	0.761087
854902	YML073C	YML073C	XIII	123227	124172	8.446432
855180	YMR149W	YMR149W	XIII	560996	561856	8.884201
855458	YNL263C	YNL263C	XIV	146896	147840	9.394532
1466428	YAL037C-A	YAL037C-A	I	73426	73518	0.073426
854667	YIL139C	YIL139C	IX	87979	88716	5.480552
850761	YLR072W	YLR072W	XII	278862	280943	7.52389
854089	YOL065C	YOL065C	XV	204731	205885	10.2367
855665	YNL059C	YNL059C	XIV	512668	514935	9.760304
854259	YOR092W	YOR092W	XV	495127	496968	10.527096
855273	YMR233W	YMR233W	XIII	739185	739865	9.06239
851814	YDR228C	YDR228C	IV	921926	923806	2.281948
852872	YGL012W	YGL012W	VII	472855	474276	4.211845
855939	YPL164C	YPL164C	XVI	239350	241497	11.36261
855940	YPL163C	YPL163C	XVI	241918	242700	11.365178
850758	YLR069C	YLR069C	XII	271630	273915	7.516658
851119	YLR403W	YLR403W	XII	925568	927619	8.170596
854382	YOR207C	YOR207C	XV	730008	733457	10.761977
853793	YKL070W	YKL070W	XI	306211	306720	6.884423
856182	YPR069C	YPR069C	XVI	684556	685437	11.807816
1466521	YPL038W-A	YPL038W-A	XVI	480182	480373	11.603442
851917	YDR319C	YDR319C	IV	1105003	1105827	2.465025
852082	YDR471W	YDR471W	IV	1401770	1402564	2.761792
850694	YLR008C	YLR008C	XII	165577	166083	7.410605
855683	YNL044W	YNL044W	XIV	545268	545877	9.792904
856830	YER094C	YER094C	V	348729	349346	3.240684
852302	YBR014C	YBR014C	II	266725	267336	0.496943
851663	YDR089W	YDR089W	IV	622112	624721	1.982134
855067	YMR048W	YMR048W	XIII	366981	367934	8.690186
852798	YGL082W	YGL082W	VII	355827	356972	4.094817
850933	YLR231C	YLR231C	XII	605758	607119	7.850786
854548	YOR365C	YOR365C	XV	1023461	1025572	11.05543
854978	YML030W	YML030W	XIII	216435	216914	8.53964
852562	YBR259W	YBR259W	II	730387	732453	0.960605
853461	YJR005W	YJR005W	X	445923	448025	6.278384
855145	YMR118C	YMR118C	XIII	502144	502734	8.825349
854157	YOL005C	YOL005C	XV	315813	316175	10.347782
854139	YOL020W	YOL020W	XV	286172	287950	10.318141
856760	YER038C	YER038C	V	226858	228252	3.118813
853910	YKR038C	YKR038C	XI	511999	513159	7.090211
853922	YKR048C	YKR048C	XI	525387	526640	7.103599
850969	YLR264W	YLR264W	XII	673131	673334	7.918159
854742	YIL068C	YIL068C	IX	233057	235474	5.62563
856186	YPR072W	YPR072W	XVI	690107	691789	11.813367
853450	YJL006C	YJL006C	X	423138	424109	6.255599
853765	YKL096W-A	YKL096W-A	XI	259253	259531	6.837465
853065	YGR161C	YGR161C	VII	808629	809420	4.547619
854745	YIL065C	YIL065C	IX	241308	241775	5.633881
852352	YBR060C	YBR060C	II	360652	362514	0.59087
850597	YFR036W	YFR036W	VI	226963	227337	3.695792
853855	YKL014C	YKL014C	XI	411619	416913	6.989831
854103	YOL053W	YOL053W	XV	230085	231272	10.262054
851868	YDR275W	YDR275W	IV	1012252	1012959	2.372274
853615	YJR150C	YJR150C	X	708811	709707	6.541272
856180	YPR067W	YPR067W	XVI	682220	682777	11.80548
855928	YPL175W	YPL175W	XVI	218630	220088	11.34189
854709	YIL098C	YIL098C	IX	179772	180239	5.572345
850861	YLR164W	YLR164W	XII	493883	494389	7.738911
856338	YHL047C	YHL047C	VIII	8351	10213	4.838281
1466530	YHR175W-A	YHR175W-A	VIII	453558	453707	5.283488
850768	YLR079W	YLR079W	XII	286820	287674	7.531848
850433	YCR069W	YCR069W	III	239055	240011	1.282457
854032	YOL117W	YOL117W	XV	97551	99488	10.12952
856392	YHR003C	YHR003C	VIII	110028	111317	4.939958
850793	YLR103C	YLR103C	XII	343989	345941	7.589017
850408	YCR041W	YCR041W	III	200911	201243	1.244313
851613	YDR043C	YDR043C	IV	542674	543369	1.902696
850868	YLR170C	YLR170C	XII	500579	501049	7.745607
855705	YNL026W	YNL026W	XIV	581920	583374	9.829556
850928	YLR228C	YLR228C	XII	600019	602463	7.845047
856017	YPL088W	YPL088W	XVI	381965	382993	11.505225
855658	YNL067W	YNL067W	XIV	499681	500256	9.747317
850556	YFR006W	YFR006W	VI	156145	157752	3.624974
850623	YLL036C	YLL036C	XII	66745	68256	7.311773
853561	YJR098C	YJR098C	X	613186	615156	6.445647
853341	YJL103C	YJL103C	X	229025	230881	6.061486
851707	YDR129C	YDR129C	IV	713340	715379	2.073362
854808	YIL009W	YIL009W	IX	339344	341428	5.731917
853285	YJL156C	YJL156C	X	126853	128952	5.959314
852478	YBR180W	YBR180W	II	589741	591459	0.819959
852246	YBL034C	YBL034C	II	153848	158389	0.384066
853957	YKR082W	YKR082W	XI	592825	596298	7.171037
856353	YHL032C	YHL032C	VIII	36379	38508	4.866309
856559	YHR154W	YHR154W	VIII	402966	406178	5.232896
855619	YNL104C	YNL104C	XIV	424895	426754	9.672531
851493	YDL066W	YDL066W	IV	334835	336121	1.694857
854203	YOR038C	YOR038C	XV	402761	405388	10.43473
853191	YGR274C	YGR274C	VII	1039895	1043095	4.778885
852513	YBR212W	YBR212W	II	647886	649904	0.878104
854479	YOR303W	YOR303W	XV	882899	884134	10.914868
851896	YDR302W	YDR302W	IV	1067731	1068390	2.427753
1466495	YIR021W-A	YIR021W-A	IX	398514	398726	5.791087
854305	YOR137C	YOR137C	XV	581813	583681	10.613782
854123	YOL034W	YOL034W	XV	259923	263204	10.291892
854217	YOR052C	YOR052C	XV	426772	427224	10.458741
851825	YDR239C	YDR239C	IV	941057	943420	2.301079
852152	YDR539W	YDR539W	IV	1512094	1513605	2.872116
852363	YBR071W	YBR071W	II	380411	381046	0.610629
851432	YDL125C	YDL125C	IV	239019	239606	1.599041
855978	YPL125W	YPL125W	XVI	313388	316486	11.436648
856015	YPL090C	YPL090C	XVI	377291	378395	11.500551
852479	YPL090C	YPL090C	XVI	377291	378395	11.500551
856237	YPR120C	YPR120C	XVI	773875	775182	11.897135
851129	YLR411W	YLR411W	XII	947253	947978	8.192281
855302	YMR260C	YMR260C	XIII	789378	789839	9.112583
852205	YBL074C	YBL074C	II	86722	87789	0.31694
852167	YBL107C	YBL107C	II	9961	10551	0.240179
852394	YBR097W	YBR097W	II	436951	441315	0.667169
852104	YDR493W	YDR493W	IV	1436217	1436588	2.796239
856327	YPR198W	YPR198W	XVI	934034	935665	12.057294
850745	YLR056W	YLR056W	XII	253861	254958	7.498889
853254	YJL185C	YJL185C	X	82095	82976	5.914556
854362	YOR190W	YOR190W	XV	690695	692032	10.722664
8656591	YGR031C-A	YGR031C-A	VII	546809	547300	4.285799
851148	YLR429W	YLR429W	XII	990777	992732	8.235805
855552	YNL169C	YNL169C	XIV	316169	317671	9.563805
852433	YBR136W	YBR136W	II	505668	512774	0.735886
855453	YNL268W	YNL268W	XIV	138550	140385	9.386186
853919	YKR045C	YKR045C	XI	523418	523969	7.10163
856221	YPR106W	YPR106W	XVI	740061	741392	11.863321
851678	YDR101C	YDR101C	IV	655686	657467	2.015708
853850	YKL018C-A	YKL018C-A	XI	403580	403879	6.981792
1466434	YDR182W-A	YDR182W-A	IV	829151	829354	2.189173
856677	YEL034W	YEL034W	V	85676	86149	2.977631
856426	YHR031C	YHR031C	VIII	170799	172970	5.000729
853733	YKL126W	YKL126W	XI	205707	207749	6.783919
850666	YLL060C	YLL060C	XII	21138	21839	7.266166
851798	YDR212W	YDR212W	IV	887232	888911	2.247254
855560	YNL162W	YNL162W	XIV	331322	332154	9.578958
856544	YNL162W	YNL162W	XIV	331322	332154	9.578958
856887	YER144C	YER144C	V	457806	460223	3.349761
852846	YGL037C	YGL037C	VII	427297	427947	4.166287
852327	YBR039W	YBR039W	II	315575	316510	0.545793
852087	YDR476C	YDR476C	IV	1410453	1411127	2.770475
854767	YIL044C	YIL044C	IX	272950	273846	5.665523
853946	YKR072C	YKR072C	XI	576435	578123	7.154647
855825	YPL250C	YPL250C	XVI	74309	74719	11.197569
852189	YBL089W	YBL089W	II	49574	50953	0.279792
850383	YCR020C-A	YCR020C-A	III	154830	155096	1.198232
851425	YDL131W	YDL131W	IV	227393	228715	1.587415
856056	YPL051W	YPL051W	XVI	459963	460559	11.583223
856800	YER069W	YER069W	V	295410	298001	3.187365
851249	YAL048C	YAL048C	I	52801	54789	0.052801
852069	YDR458C	YDR458C	IV	1380055	1382046	2.740077
853603	YJR138W	YJR138W	X	684567	689321	6.517028
853336	YJL108C	YJL108C	X	217705	218856	6.050166
856123	YPR013C	YPR013C	XVI	584632	585585	11.707892
854118	YOL039W	YOL039W	XV	254297	254617	10.286266
851654	YDR081C	YDR081C	IV	607304	610081	1.967326
855982	YPL121C	YPL121C	XVI	320962	321630	11.444222
855464	YNL257C	YNL257C	XIV	160631	164320	9.408267
852212	YBL067C	YBL067C	II	93639	95882	0.323857
853788	YKL074C	YKL074C	XI	294610	296193	6.872822
851019	YLR310C	YLR310C	XII	752224	756993	7.997252
856181	YPR068C	YPR068C	XVI	682941	684353	11.806201
855492	YNL229C	YNL229C	XIV	219137	220201	9.466773
854531	YOR349W	YOR349W	XV	989789	992833	11.021758
852573	YBR270C	YBR270C	II	742761	744398	0.972979
852640	YGL252C	YGL252C	VII	25718	27484	3.764708
854948	YML056C	YML056C	XIII	162194	164176	8.485399
852383	YBR087W	YBR087W	II	423765	424829	0.653983
853775	YKL087C	YKL087C	XI	277189	277863	6.855401
854063	YOL090W	YOL090W	XV	147382	150276	10.179351
854445	YOR271C	YOR271C	XV	831059	832042	10.863028
854344	YOR173W	YOR173W	XV	657264	658325	10.689233
850577	YFR021W	YFR021W	VI	194812	196314	3.663641
852642	YGL250W	YGL250W	VII	31910	32635	3.7709
856332	YPR202W	YPR202W	XVI	943032	943896	12.066292
854938	YML064C	YML064C	XIII	145139	145876	8.468344
853175	YGR260W	YGR260W	VII	1012485	1014089	4.751475
855858	YPL270W	YPL270W	XVI	30482	32803	11.153742
854820	YIR004W	YIR004W	IX	363221	364519	5.755794
851055	YLR342W	YLR342W	XII	809997	815627	8.055025
853064	YGR159C	YGR159C	VII	806412	807656	4.545402
851691	YDR113C	YDR113C	IV	680496	681617	2.040518
851746	YDR168W	YDR168W	IV	790328	791848	2.15035
851208	YAL025C	YAL025C	I	100225	101145	0.100225
854716	YIL092W	YIL092W	IX	189066	190967	5.581639
852889	YGR006W	YGR006W	VII	506070	506825	4.24506
854273	YOR106W	YOR106W	XV	519121	519972	10.55109
851294	YAR064W	YAR064W	I	220198	220497	0.220198
852133	YDR520C	YDR520C	IV	1481085	1483403	2.841107
854907	YML132W	YML132W	XIII	7244	8383	8.330449
852605	YML132W	YML132W	XIII	7244	8383	8.330449
855828	YPL248C	YPL248C	XVI	79711	82356	11.202971
852314	YBR026C	YBR026C	II	292877	294019	0.523095
854275	YOR108W	YOR108W	XV	523027	524841	10.554996
853851	YKL018W	YKL018W	XI	404102	405091	6.982314
851902	YDR307W	YDR307W	IV	1075865	1077853	2.435887
856908	YER161C	YER161C	V	499347	500348	3.391302
852756	YGL121C	YGL121C	VII	280777	281157	4.019767
850704	YLR017W	YLR017W	XII	177608	178621	7.422636
853542	YJR079W	YJR079W	X	580205	581239	6.412666
852496	YBR197C	YBR197C	II	615203	615856	0.845421
852842	YGL040C	YGL040C	VII	419527	420555	4.158517
854927	YML113W	YML113W	XIII	44045	44791	8.36725
853723	YKL135C	YKL135C	XI	186460	188640	6.764672
853508	YJR049C	YJR049C	X	526884	528476	6.359345
851202	YAL031C	YAL031C	I	84749	87031	0.084749
856868	YER131W	YER131W	V	423952	424311	3.315907
853031	YGR130C	YGR130C	VII	751394	753844	4.490384
853748	YKL112W	YKL112W	XI	226570	228765	6.804782
852315	YBR027C	YBR027C	II	294024	294356	0.524242
856343	YHL042W	YHL042W	VIII	15667	16119	4.845597
1466515	YNL042W-B	YNL042W-B	XIV	547113	547370	9.794749
854225	YOR059C	YOR059C	XV	438906	440258	10.470875
854670	YIL136W	YIL136W	IX	93619	94800	5.486192
856749	YER027C	YER027C	V	208979	210232	3.100934
852476	YBR177C	YBR177C	II	584807	586162	0.815025
1466527	YHR022C-A	YHR022C-A	VIII	151217	151306	4.981147
854944	YML058W-A	YML058W-A	XIII	158760	158966	8.481965
851858	YDR265W	YDR265W	IV	998864	999877	2.358886
854840	YIR022W	YIR022W	IX	398733	399236	5.791306
854016	YOL149W	YOL149W	XV	44938	45633	10.076907
854623	Q0255	Q0255	M	74495	75984	12.145821
1466493	YIL002W-A	YIL002W-A	IX	350301	350510	5.742874
856171	YPR058W	YPR058W	XVI	673751	674674	11.797011
851483	YDL076C	YDL076C	IV	320668	321552	1.68069
851558	YDL006W	YDL006W	IV	439909	440754	1.799931
852474	YBR176W	YBR176W	II	583720	584658	0.813938
856103	YPL004C	YPL004C	XVI	550632	551657	11.673892
855473	YNL248C	YNL248C	XIV	181361	182608	9.428997
852904	YGR021W	YGR021W	VII	527632	528504	4.266622
853960	YKR085C	YKR085C	XI	599094	599681	7.177306
851013	YLR304C	YLR304C	XII	735212	737548	7.98024
853464	YJR008W	YJR008W	X	452430	453446	6.284891
853977	YKR102W	YKR102W	XI	646356	649865	7.224568
856226	YPR110C	YPR110C	XVI	745828	746835	11.869088
853663	YKL217W	YKL217W	XI	22234	24084	6.600446
855781	YNR045W	YNR045W	XIV	706139	707608	9.953775
855167	YMR136W	YMR136W	XIII	541199	542881	8.864404
854883	YML091C	YML091C	XIII	87123	90731	8.410328
1466427	YAL063C-A	YAL063C-A	I	22395	22685	0.022395
2777172	YBR230W-A	YBR230W-A	II	680362	680562	0.91058
855787	YNR051C	YNR051C	XIV	716780	718327	9.964416
852989	YGR097W	YGR097W	VII	678695	682135	4.417685
850674	YLL052C	YLL052C	XII	35912	36361	7.28094
855239	YMR199W	YMR199W	XIII	662644	664284	8.985849
854470	YOR295W	YOR295W	XV	869208	869894	10.901177
854673	YIL133C	YIL133C	IX	98527	99416	5.4911
851472	YDL086W	YDL086W	IV	301413	302234	1.661435
852705	YGL170C	YGL170C	VII	184153	185394	3.923143
856506	YHR106W	YHR106W	VIII	325598	326626	5.155528
850454	YCR092C	YCR092C	III	276764	279820	1.320166
856593	YHR186C	YHR186C	VIII	475999	480672	5.305929
851824	YDR238C	YDR238C	IV	937895	940816	2.297917
855330	YMR286W	YMR286W	XIII	841942	842202	9.165147
850510	YFL034W	YFL034W	VI	65477	68698	3.534306
852710	YGL166W	YGL166W	VII	191129	191806	3.930119
853918	YKR044W	YKR044W	XI	522015	523346	7.100227
852774	YGL104C	YGL104C	VII	308713	310173	4.047703
856356	YHL029C	YHL029C	VIII	45929	47968	4.875859
851649	YDR077W	YDR077W	IV	600793	601809	1.960815
851989	YDR381C-A	YDR381C-A	IV	1238312	1238850	2.598334
856444	YHR048W	YHR048W	VIII	204607	206151	5.034537
853458	YJR002W	YJR002W	X	438865	440646	6.271326
853052	YGR149W	YGR149W	VII	789031	790329	4.528021
856610	YJR145C	YJR145C	X	702027	703068	6.534488
853610	YJR145C	YJR145C	X	702027	703068	6.534488
852387	YBR090C	YBR090C	II	426333	427058	0.656551
854683	YIL123W	YIL123W	IX	128151	129581	5.520724
856435	YHR039C-A	YHR039C-A	VIII	187173	187679	5.017103
853955	YKR080W	YKR080W	XI	590395	591357	7.168607
855531	YNL190W	YNL190W	XIV	282395	283009	9.530031
854300	YOR132W	YOR132W	XV	573175	574830	10.605144
854391	YOR216C	YOR216C	XV	747525	748979	10.779494
1466440	YBL071C-B	YBL071C-B	II	89458	89556	0.319676
856065	YPL042C	YPL042C	XVI	473040	474707	11.5963
855527	YNL194C	YNL194C	XIV	272710	273615	9.520346
3799975	YKL065W-A	YKL065W-A	XI	315954	316175	6.894166
856272	YPR149W	YPR149W	XVI	829918	830439	11.953178
854817	YIR001C	YIR001C	IX	356143	356895	5.748716
853507	YJR048W	YJR048W	X	526335	526664	6.358796
855174	YDL083C	YDL083C	IV	306926	307789	1.666948
851476	YDL083C	YDL083C	IV	306926	307789	1.666948
856430	YHR035W	YHR035W	VIII	178219	180111	5.008149
854266	YOR099W	YOR099W	XV	511825	513006	10.543794
855931	YPL172C	YPL172C	XVI	224353	225741	11.347613
856118	YPR009W	YPR009W	XVI	576552	577358	11.699812
851606	YDR036C	YDR036C	IV	523211	524713	1.883233
854162	YOR001W	YOR001W	XV	326832	329033	10.358801
850714	YLR027C	YLR027C	XII	196829	198085	7.441857
851627	YDR057W	YDR057W	IV	565927	567555	1.925949
850361	YCR005C	YCR005C	III	120946	122328	1.164348
852332	YBR044C	YBR044C	II	324341	326059	0.554559
850911	YLR214W	YLR214W	XII	568567	570627	7.813595
855040	YMR025W	YMR025W	XIII	323300	324187	8.646505
853109	YGR195W	YGR195W	VII	888882	889622	4.627872
856719	YER002W	YER002W	V	156803	157498	3.048758
851210	YAL023C	YAL023C	I	106272	108551	0.106272
856068	YPL039W	YPL039W	XVI	479225	480175	11.602485
852124	YDR513W	YDR513W	IV	1471017	1471448	2.831039
854653	YIL153W	YIL153W	IX	55198	56379	5.447771
856163	YPR051W	YPR051W	XVI	664960	665490	11.78822
850323	YCL034W	YCL034W	III	61658	62722	1.10506
853942	YKR068C	YKR068C	XI	570328	570909	7.14854
851237	YAL062W	YAL062W	I	31567	32940	0.031567
852098	YDR487C	YDR487C	IV	1428354	1428980	2.788376
854912	YML127W	YML127W	XIII	17064	18809	8.340269
855644	YNL080C	YNL080C	XIV	476932	478032	9.724568
850331	YCL026C-B	YCL026C-B	III	73405	73986	1.116807
851638	YDR066C	YDR066C	IV	581908	582498	1.94193
856253	YPR134W	YPR134W	XVI	798051	798857	11.921311
854818	YIR002C	YIR002C	IX	357415	360396	5.749988
853898	YKR027W	YKR027W	XI	491364	493661	7.069576
852211	YBL068W	YBL068W	II	92414	93394	0.322632
850664	YLL062C	YLL062C	XII	16639	17613	7.261667
855008	YML005W	YML005W	XIII	260221	261609	8.583426
853165	YGR250C	YGR250C	VII	991176	993521	4.730166
851095	YLR378C	YLR378C	XII	875736	877178	8.120764
853465	YJR009C	YJR009C	X	453683	454681	6.286144
852722	YGL155W	YGL155W	VII	214081	215211	3.953071
852655	YGL216W	YGL216W	VII	84885	87302	3.823875
854173	YOR009W	YOR009W	XV	344335	345798	10.376304
850384	YCR020W-B	YCR020W-B	III	155320	155556	1.198722
853266	YJL173C	YJL173C	X	96161	96529	5.928622
853781	YKL081W	YKL081W	XI	282891	284455	6.861103
856234	YPR118W	YPR118W	XVI	767752	768987	11.891012
855801	YNR064C	YNR064C	XIV	749136	750008	9.996772
850710	YLR023C	YLR023C	XII	185498	187129	7.430526
852517	YBR216C	YBR216C	II	655576	657600	0.885794
853892	YKR022C	YKR022C	XI	482171	483139	7.060383
851145	YLR425W	YLR425W	XII	982894	986817	8.227922
855195	YMR160W	YMR160W	XIII	575066	577516	8.898271
851954	YDR352W	YDR352W	IV	1181801	1182754	2.541823
853471	YJR014W	YJR014W	X	461829	462425	6.29429
854379	YOR204W	YOR204W	XV	722911	724725	10.75488
850520	YFL024C	YFL024C	VI	87847	90345	3.556676
854384	YOR209C	YOR209C	XV	736437	737726	10.768406
854698	YIL108W	YIL108W	IX	160887	162977	5.55346
856570	YHR165C	YHR165C	VIII	429707	436948	5.259637
855577	YNL145W	YNL145W	XIV	352414	352530	9.60005
855805	YNR068C	YNR068C	XIV	760067	760885	10.007703
856383	YHL006C	YHL006C	VIII	98343	98795	4.928273
852916	YGR029W	YGR029W	VII	543553	544205	4.282543
856360	YHL025W	YHL025W	VIII	54851	55849	4.884781
852752	YGL125W	YGL125W	VII	272520	274322	4.01151
853600	YJR135W-A	YJR135W-A	X	676971	677234	6.509432
852926	YGR038W	YGR038W	VII	560682	561350	4.299672
852891	YGR008C	YGR008C	VII	508110	508364	4.2471
856130	YPR019W	YPR019W	XVI	596750	599551	11.72001
856647	YEL062W	YEL062W	V	34407	36254	2.926362
855393	YNL323W	YNL323W	XIV	31944	33188	9.27958
855729	YNL003C	YNL003C	XIV	624975	625829	9.872611
850456	YCR094W	YCR094W	III	286762	287937	1.330164
853503	YJR045C	YJR045C	X	519638	521602	6.352099
855888	YPL213W	YPL213W	XVI	150614	151330	11.273874
852574	YBR271W	YBR271W	II	744852	746111	0.97507
851652	YDR079C-A	YDR079C-A	IV	603593	603811	1.963615
855522	YNL199C	YNL199C	XIV	264926	266530	9.512562
856577	YHR172W	YHR172W	VIII	448335	450806	5.278265
855679	YNL048W	YNL048W	XIV	538173	539819	9.785809
851785	YDR204W	YDR204W	IV	858137	859144	2.218159
856391	YHR002W	YHR002W	VIII	108812	109885	4.938742
853264	YJL176C	YJL176C	X	92053	94530	5.924514
853246	YJL193W	YJL193W	X	71366	72574	5.903827
854458	YOR284W	YOR284W	XV	848478	849209	10.880447
856409	YHR016C	YHR016C	VIII	136881	138455	4.966811
850534	YFL013C	YFL013C	VI	107852	109930	3.576681
856239	YPR121W	YPR121W	XVI	778583	780301	11.901843
856885	YER142C	YER142C	V	455146	456036	3.347101
853163	YGR248W	YGR248W	VII	985972	986739	4.724962
856053	YPL054W	YPL054W	XVI	455759	456664	11.579019
854743	YIL067C	YIL067C	IX	235724	237760	5.628297
851537	YDL024C	YDL024C	IV	408451	409857	1.768473
852786	YGL094C	YGL094C	VII	331118	334465	4.070108
853032	YGR131W	YGR131W	VII	754726	755250	4.493716
853635	YKL198C	YKL198C	XI	68232	70220	6.646444
850329	YCL028W	YCL028W	III	70150	71367	1.113552
854201	YOR036W	YOR036W	XV	400348	401214	10.432317
850762	YLR073C	YLR073C	XII	281019	281621	7.526047
856757	YER035W	YER035W	V	222639	223076	3.114594
852378	YBR084W	YBR084W	II	411054	413981	0.641272
856478	YHR079C	YHR079C	VIII	258244	261591	5.088174
856574	YHR169W	YHR169W	VIII	442181	443476	5.272111
855652	YNL072W	YNL072W	XIV	490317	491240	9.737953
851207	YAL026C	YAL026C	I	95630	99697	0.09563
851219	YAL014C	YAL014C	I	128252	129019	0.128252
853072	YGR163W	YGR163W	VII	827552	828577	4.566542
856451	YHR054C	YHR054C	VIII	213185	214249	5.043115
855980	YPL123C	YPL123C	XVI	317641	318945	11.440901
851687	YDR109C	YDR109C	IV	673520	675667	2.033542
853281	YJL159W	YJL159W	X	120449	121690	5.95291
854836	YIR019C	YIR019C	IX	389572	393675	5.782145
854325	YOR154W	YOR154W	XV	624729	626492	10.656698
850498	YFL046W	YFL046W	VI	42815	43438	3.511644
852077	YDR466W	YDR466W	IV	1395121	1397817	2.755143
